speaker	system	text_index	prompt_mic	seed_arm	readout	clone_path	n_distractors	cos_own_event	cos_other_event	cos_distractor_1	cos_distractor_2	cos_distractor_3	cos_distractor_4	cos_distractor_5	cos_distractor_6	cos_distractor_7	cos_distractor_8	cos_distractor_9	cos_distractor_10	cos_distractor_11	cos_distractor_12	cos_distractor_13	cos_distractor_14	distractor_1	distractor_2	distractor_3	distractor_4	distractor_5	distractor_6	distractor_7	distractor_8	distractor_9	distractor_10	distractor_11	distractor_12	distractor_13	distractor_14
p295	f5	1	mic1	A	wavlmsv	runtime/clones/f5__mic1__seedA/p295_t1.wav	14	0.90746158305025049	0.90774450181459743	0.88441822225328648	0.84373345289603452	0.88467799581305084	0.88396279262041921	0.90238117257414563	0.96489839279990552	0.9029038341128155	0.88489388586778905	0.94846509530150658	0.84960922868064648	0.87578383283727879	0.92238039328476518	0.82431699467170716	0.80310398127107174	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic2.flac
p295	f5	1	mic1	B	ecapa	runtime/clones/f5__mic1__seedB/p295_t1.wav	14	0.60393484423744903	0.49777611125134075	0.55032621000424009	0.41646410283917606	0.43040451907664734	0.45136685702917739	0.56053977165364632	0.4063447788644784	0.43604284448534902	0.36623689953322203	0.5335370095988885	0.38019439018831508	0.53398311948228994	0.50512234394218414	0.45076726898222486	0.35512965001748142	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic2.flac
p295	f5	1	mic1	B	wavlmsv	runtime/clones/f5__mic1__seedB/p295_t1.wav	14	0.94901162739924771	0.939034121705693	0.9303540372394834	0.89977992837054732	0.92722922747603231	0.94024821847730788	0.9364516604075438	0.92016938568679085	0.91457574268906972	0.93348437498938019	0.8793013620879645	0.92917654347746881	0.9040525678424618	0.95900259556624223	0.92988694271275829	0.85835519767836543	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic2.flac
p295	f5	1	mic2	A	ecapa	runtime/clones/f5__mic2__seedA/p295_t1.wav	14	0.47901941661053027	0.42877835708374989	0.45357267149235109	0.37023217396923824	0.29967053002083133	0.39662950358481541	0.36398827854116517	0.39901035857136724	0.40293605309419911	0.30493134909879543	0.4001577846465344	0.3514983424392133	0.44884112058421777	0.37224861015034916	0.31733867958606732	0.3049201672686197	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic1.flac
p295	f5	1	mic2	A	wavlmsv	runtime/clones/f5__mic2__seedA/p295_t1.wav	14	0.93667241320394456	0.89986923265310503	0.85069478065213366	0.79975973015361845	0.84364387992733914	0.88275089888375824	0.87738084338172484	0.91919661755554194	0.91243001423825676	0.83704319199826527	0.9514176683745883	0.84816395408792333	0.80937865455501301	0.87199778192445931	0.79049898791762441	0.71821851537128245	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic1.flac
p295	f5	1	mic2	B	ecapa	runtime/clones/f5__mic2__seedB/p295_t1.wav	14	0.54608967710246692	0.46179779708541635	0.46487783242937952	0.36539240242848703	0.33027927543752045	0.45209600902016206	0.37243299422647269	0.45408132885818697	0.39274596141718732	0.36395504103920251	0.44141737189937974	0.43045945900840665	0.50525613404995251	0.43213089936717991	0.34282674293401355	0.28313066873290682	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic1.flac
p295	f5	1	mic2	B	wavlmsv	runtime/clones/f5__mic2__seedB/p295_t1.wav	14	0.93022202614973015	0.93767157823689606	0.87079595114874431	0.81456890356384781	0.85935084603204892	0.92081125063495173	0.90797304096476128	0.93645296075051154	0.91776302013257682	0.8676155969093049	0.94009152291083331	0.89122133692427863	0.81807615463017158	0.89067184629885199	0.83695693718947661	0.73771439789273729	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic1.flac
p295	f5	2	mic1	A	ecapa	runtime/clones/f5__mic1__seedA/p295_t2.wav	14	0.58980771283718325	0.57179280461520476	0.51499752093225637	0.47179175704936904	0.4551241171091075	0.45485501573769183	0.47397783756640988	0.45422151382061554	0.51641801785528463	0.40494835729836198	0.50205649682406173	0.40483531436791631	0.58743111214663823	0.5042661591156834	0.40483055608597807	0.36395344211118308	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic2.flac
p295	f5	2	mic1	A	wavlmsv	runtime/clones/f5__mic1__seedA/p295_t2.wav	14	0.91821569593485408	0.89171000070727802	0.87506579011270491	0.84466835203877644	0.87109998352937712	0.86892041411141929	0.89727086315654014	0.92953321255035237	0.8557655968859168	0.866790459550285	0.96081131262740649	0.84308314024539399	0.83517655680525649	0.91416300915952287	0.81357254140554014	0.83006231168962086	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic2.flac
p295	f5	2	mic1	B	ecapa	runtime/clones/f5__mic1__seedB/p295_t2.wav	14	0.52830992015610467	0.50358754461492439	0.59039226324487371	0.46982657795416849	0.44212492749814569	0.47595827895801068	0.4882438159666016	0.38216663877077495	0.38166410654392935	0.33884154291311963	0.41117394849489564	0.33904720315133252	0.54030036199946363	0.52214027559964804	0.36374226478855698	0.21581956299873128	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic2.flac
p295	f5	2	mic1	B	wavlmsv	runtime/clones/f5__mic1__seedB/p295_t2.wav	14	0.90476644539973794	0.92768896362955333	0.8934752239993996	0.87965240079603679	0.88500647906400887	0.90831253984896421	0.8947737522690824	0.84954494357885291	0.87153720239447363	0.88812248271356775	0.83089052899981986	0.90260583291688024	0.91346048620596643	0.93877056984156426	0.9119185993406842	0.83834201813399589	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic2.flac
p295	f5	2	mic2	A	ecapa	runtime/clones/f5__mic2__seedA/p295_t2.wav	14	0.45682662569248561	0.47003974083434741	0.46824386285010322	0.44323662395430785	0.34505804665912526	0.3328232654494761	0.30167071700339665	0.42522969411861378	0.43187955845030301	0.32100283328567647	0.35711874481498984	0.29856622505697528	0.47303364880584264	0.33716608029504347	0.36932494186927101	0.35485094910196674	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic1.flac
p295	f5	2	mic2	A	wavlmsv	runtime/clones/f5__mic2__seedA/p295_t2.wav	14	0.93177097296188005	0.92407756579134315	0.88560814653059061	0.83007601563160804	0.87761412619923784	0.88846569997371738	0.90116493300289124	0.92274071298677773	0.91633434013287829	0.87317120546778138	0.94762315253705975	0.87481593935835833	0.79696237618427979	0.88466826950845046	0.83136986250974465	0.73811521234720645	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic1.flac
p295	f5	2	mic2	B	ecapa	runtime/clones/f5__mic2__seedB/p295_t2.wav	14	0.49843585312130878	0.36334982690546946	0.40926202952442259	0.40648144874053149	0.39204192459351767	0.48408360396519562	0.36289983366043921	0.36946567251870976	0.27653717222008578	0.3200139130866263	0.36308108536500444	0.34259212774397385	0.47960275891873627	0.45719818156568215	0.36492475364371013	0.16119476509211705	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic1.flac
p295	f5	2	mic2	B	wavlmsv	runtime/clones/f5__mic2__seedB/p295_t2.wav	14	0.9014421747201119	0.92043279451981164	0.85761619378878551	0.9031431870850507	0.85945325831539876	0.91005684699542144	0.87996878628750452	0.90214209300609716	0.83038593195432331	0.85339879199116875	0.77099795070945731	0.93255480993973272	0.92515675106165929	0.93575957340037519	0.91491612565588243	0.86262426889224519	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic1.flac
p295	f5	3	mic1	A	ecapa	runtime/clones/f5__mic1__seedA/p295_t3.wav	14	0.50304417519827704	0.50639559799259248	0.44975184525815071	0.40120009515904265	0.37519481710197911	0.38854425118425129	0.41040297227665712	0.37862547272704827	0.4211102744971067	0.27767638381742854	0.44272461491812187	0.31084959554587249	0.49910268276112046	0.41358756238835725	0.3444110630846563	0.30613717871242696	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic2.flac
p295	f5	3	mic1	A	wavlmsv	runtime/clones/f5__mic1__seedA/p295_t3.wav	14	0.8932681203193702	0.87586955225392782	0.84732308842745963	0.82284432453283873	0.86243667612120833	0.84534405429249948	0.87178863534465578	0.93050296547595523	0.85809587634667472	0.84841443102864422	0.94599609091175707	0.81541853828602151	0.81944217283206866	0.89012490605593386	0.78712654384781533	0.80067590659841836	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic2.flac
p295	f5	3	mic1	B	ecapa	runtime/clones/f5__mic1__seedB/p295_t3.wav	14	0.51915703246828571	0.33652504078753065	0.55178364664566382	0.34364824079320699	0.37378254581859771	0.52196243038992085	0.45930649177195337	0.35351063496459251	0.37947744250180676	0.31010224973486034	0.45882841176167355	0.46584671204433276	0.42359119570093084	0.51741153500879977	0.40923251467395111	0.23650252321310189	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic2.flac
p295	f5	3	mic1	B	wavlmsv	runtime/clones/f5__mic1__seedB/p295_t3.wav	14	0.90530200920145487	0.90494120441028736	0.90238300237461844	0.85011159791653401	0.8778494893690908	0.94849306012524193	0.91558986079587101	0.92001154206912394	0.92323080913324662	0.90376215398764037	0.84657270138213403	0.89902887456214908	0.90611267261324402	0.94282331581101697	0.91897400416361341	0.81027341353681237	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic2.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic2.flac
p295	f5	3	mic2	A	ecapa	runtime/clones/f5__mic2__seedA/p295_t3.wav	14	0.4697550277606336	0.46986686412202244	0.46182265763977154	0.44184720721542792	0.33863542575942246	0.35562358834619834	0.41264344221488147	0.45474242149410948	0.45615358301486186	0.36969542563508745	0.41126209513357781	0.38905844351442281	0.42762237240124701	0.35540597315936423	0.38470235170853773	0.36163071548680903	inputs/vctk/wav48_silence_trimmed/p295/p295_236_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_102_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_254_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_137_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_276_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_144_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_284_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_035_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_421_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_158_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_181_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_129_mic1.flac	inputs/vctk/wav48_silence_trimmed/p295/p295_215_mic1.flac
